,id,fecha,altura_ola
406,81,2020-09-11 12:00:00,1.343134352173913
407,81,2020-09-12 12:00:00,1.1539585956521738
408,81,2020-09-13 12:00:00,1.1482031347826087
409,81,2020-09-14 12:00:00,1.3841266695652177
410,82,2020-09-10 12:00:00,1.5209971291666669
411,82,2020-09-11 12:00:00,1.3494278260869563
412,82,2020-09-12 12:00:00,1.1601610478260873
413,82,2020-09-13 12:00:00,1.1625486826086955
414,82,2020-09-14 12:00:00,1.4078539260869563
415,83,2020-09-10 12:00:00,1.5111273875
416,83,2020-09-11 12:00:00,1.3553934826086955
417,83,2020-09-12 12:00:00,1.1662768521739129
418,83,2020-09-13 12:00:00,1.1763780782608695
419,83,2020-09-14 12:00:00,1.4463464304347824
420,84,2020-09-10 12:00:00,1.4973366124999998
421,84,2020-09-11 12:00:00,1.362275356521739
422,84,2020-09-12 12:00:00,1.172179247826087
423,84,2020-09-13 12:00:00,1.191027352173913
424,84,2020-09-14 12:00:00,1.5018216608695654
425,85,2020-09-10 12:00:00,1.4902812916666663
426,85,2020-09-11 12:00:00,1.3701245956521737
427,85,2020-09-12 12:00:00,1.1770507130434784
428,85,2020-09-13 12:00:00,1.202763634782609
429,85,2020-09-14 12:00:00,1.5568005434782606
430,86,2020-09-10 12:00:00,1.4845601916666669
431,86,2020-09-11 12:00:00,1.379062343478261
432,86,2020-09-12 12:00:00,1.1822414043478262
433,86,2020-09-13 12:00:00,1.2230213565217392
434,86,2020-09-14 12:00:00,1.6235366217391305
435,87,2020-09-10 12:00:00,1.4849020083333337
436,87,2020-09-11 12:00:00,1.3859150608695652
437,87,2020-09-12 12:00:00,1.1880583652173913
438,87,2020-09-13 12:00:00,1.2531069913043478
439,87,2020-09-14 12:00:00,1.6974845652173909
440,88,2020-09-10 12:00:00,1.4850026041666666
441,88,2020-09-11 12:00:00,1.3898001521739132
442,88,2020-09-12 12:00:00,1.1935782260869565
443,88,2020-09-13 12:00:00,1.2911106956521738
444,88,2020-09-14 12:00:00,1.7369367608695652
445,89,2020-09-10 12:00:00,1.4857476708333335
446,89,2020-09-11 12:00:00,1.3910828521739134
447,89,2020-09-12 12:00:00,1.2003098217391306
448,89,2020-09-13 12:00:00,1.328001691304348
